-19.574039427643584, 3.565504412419725
-19.01701670042169, 3.4157564710185193
-18.528945459658235, 3.288233653139528
-18.031431896653338, 3.1082575261507692
-17.623645216796426, 2.8704684212183356
-17.319796866825207, 2.616478581771773
-16.915127283134634, 2.2490272558519866
-16.601156160128195, 1.9012233876686793
-16.30558379450189, 1.598076136963014
-16.077800276253075, 1.3127860948458743
-15.872897156258698, 1.068678814206045
-15.679389104506964, 0.8395666846159813
-15.42863619199435, 0.5020583758613295
-15.257940114722004, 0.30564445964191655
-14.87395823385813, -0.08700137245755535
-14.626567218721423, -0.4728889588111578
-14.415252513163406, -0.7361131169015191
-14.210476492913639, -0.9644600292105441
-13.95995128622781, -1.2737328154439727
-13.773129938072643, -1.5124896856811798
-13.505053211069107, -1.7613616936514305
-13.222430838347115, -2.0334828772556595
-12.996347724283197, -2.3198461428042503
-12.692646148881686, -2.543315665761293
-12.274128993464139, -2.8534897602797695
-11.923254261018794, -3.117363495431265
-11.45953867340927, -3.455703196618879
-11.07656748006907, -3.7230237757830924
-10.578888931818774, -3.9234580732012603
-10.06389040471337, -3.9415808969247568
-9.612011627556637, -3.775218160679989
-9.092695175199022, -3.6763668371938145
-8.598067108112986, -3.498541470243911
-8.103459912176316, -3.318128080772155
-7.660966071624433, -3.0664851883264834
-7.317429632266695, -2.7112751229842686
-6.976105989176379, -2.3786878883945413
-6.55809579238986, -2.020202011215707
-6.312442146072989, -1.7254013116984854
-6.134322241971432, -1.4443764437031277
-5.873673560996501, -1.1449689604025703
-5.702665408458387, -0.9140824392314837
-5.508872342512877, -0.7125385585034749
-5.297121418249773, -0.40778025742931767
-4.929664141000721, 0.16129662790244303
-4.617438729931127, 0.5891583643024205
-4.360678855664325, 0.8267422049405333
-4.151622326685306, 0.9996077508960894
-3.8411393579514694, 1.2555724707095024
-3.5174380311632127, 1.5045678151852986
-3.3636975184543765, 1.7004989773063706
-3.1341375717696636, 1.9937851297295932
-2.810214412184802, 2.2692626962001086
-2.4686394681006973, 2.5527656163932164
-2.0829576500342135, 2.819190075814836
-1.7064317856391753, 3.1025581416658277
-1.2757860177913614, 3.385426072349639
-0.8336256959138453, 3.6074160963639477
-0.38126395125077295, 3.744957379845345
0.0923345554720214, 3.7344616097639873
0.6461531521369679, 3.562627864113379
1.1491026526180406, 3.407592145597154
1.6068378483921748, 3.267156966595337
2.0004036042566256, 3.1151704634835493
2.483688974356326, 2.782242287317249
2.7998579425287318, 2.4015616147310315
3.217490593714011, 2.061266713910978
3.445424911968871, 1.7572774710442083
3.6883875092632508, 1.4537727086599581
3.96107473003579, 1.1923967977475272
4.252307674264195, 0.7730934939634135
4.556248091088115, 0.45935041744878014
4.833576067473615, 0.18171813494398492
5.155208256344345, -0.15743391570000753
5.311074949262206, -0.3893472202200883
5.555080987859611, -0.7453156272559678
5.831095192846568, -1.0464393644796424
6.154191298418532, -1.40734642195814
6.373927203030696, -1.6267279138209236
6.738808208743336, -1.9801108607624336
6.9725104773890365, -2.223406219651382
7.3436279828600775, -2.5741954041917037
7.8119534418662795, -2.8628287981071274
8.17539040404823, -3.1932261554913257
8.65867411308325, -3.472691471599113
9.15849012450159, -3.751772093714953
9.669599971593186, -3.9400954742102954
10.183851528462966, -3.8655939887169257
10.507358464740811, -3.7485700291978272
10.794829064775008, -3.669171925077988
11.289548710972738, -3.5027023679768288
11.815757320245325, -3.3694981400566864
12.156779147904189, -3.194078267495721
12.540369149819092, -2.8509728575463917
12.741123149454836, -2.6127599415410234
13.039218682738564, -2.374822345200503
13.436506361704474, -2.009731995166458
13.687478708958146, -1.6754535562952668
13.88842462728882, -1.4288678306356744
14.08919028396248, -1.1599296595069148
14.334718881938592, -0.8496229657356515
14.569202634319971, -0.5677487292547241
14.781537423034848, -0.3353896202001927
14.980000938470788, 0.0022916563775385868
15.08608425012217, 0.23429641533373236
15.297217870568083, 0.46175423589259346
15.494684313100244, 0.7059679180445215
15.801588913459312, 0.994756861958912
16.076697263784176, 1.2320142071505078
16.460240877776073, 1.5165302639041265
16.524249858281784, 1.6552249309183011
16.769764634742636, 1.967245492582677
17.06098053202119, 2.2043003169987703
17.383474102664444, 2.4773049150950417
17.755597305233202, 2.747405722990141
18.091790387692967, 2.9992628290829586
18.450307399653553, 3.2789392991467867
18.85437139655633, 3.5027628805267703
19.25857215371544, 3.7096281901222357
19.711517027051848, 3.7718886455724396
